 1135409.4367  0.5946 -4.0937 2  227.1679 27  25501 123131313      121313       
 1135428.1365  0.5967 -6.6600 2  227.1679 25  25501 123131312      121313       
 1135431.2555  0.6003 -6.1806 2  227.1671 27  25501 123131313      121312       
 1135449.9553  0.5947 -4.1768 2  227.1671 25  25501 123131312      121312       
 1220841.3830  0.7394 -7.0346 2  265.0410 29  25501 123141514      131313       
 1221673.4541  0.5036 -4.2206 2  265.0133 29  25501 123141514      131414       
 1221695.0176  0.5045 -1.5597 2  265.0133 31  25501 123141515      131414       
 1221695.1366  0.5040 -1.5897 2  265.0126 29  25501 123141514      131413       
 1221758.8826  0.5199 -1.5899 2  265.0410 29  25501 123141414      131313       
 1221759.0037  0.5195 -1.6221 2  265.0417 27  25501 123141413      131312       
 1221777.7036  0.5195 -4.1440 2  265.0410 27  25501 123141413      131313       
 1222590.9536  0.8298 -4.1459 2  265.0133 29  25501 123141414      131414       
 1222609.7747  0.8302 -6.7741 2  265.0133 27  25501 123141413      131414       
 1222612.6361  0.8360 -6.2936 2  265.0126 29  25501 123141414      131413       
 1222631.4571  0.8299 -4.2230 2  265.0126 27  25501 123141413      131413       
 1307859.6737  1.0260 -7.1507 2  305.7945 31  25501 123151615      141414       
 1308755.6097  0.7961 -4.2760 2  305.7646 31  25501 123151615      141515       
 1308777.0684  0.7993 -1.5596 2  305.7646 33  25501 123151616      141515       
 1308777.1732  0.7988 -1.5876 2  305.7639 31  25501 123151615      141514       
 1308841.1457  0.8170 -1.5878 2  305.7945 31  25501 123151515      141414       
 1308841.2524  0.8166 -1.6178 2  305.7952 29  25501 123151514      141413       
 1308860.0735  0.8143 -4.2045 2  305.7945 29  25501 123151514      141414       
 1309737.0817  1.1542 -4.2061 2  305.7646 31  25501 123151515      141515       
 1309756.0095  1.1529 -6.8921 2  305.7646 29  25501 123151514      141515       
 1309758.6453  1.1609 -6.4106 2  305.7639 31  25501 123151515      141514       
 1309777.5730  1.1543 -4.2779 2  305.7639 29  25501 123151514      141514       
 1395799.5877  1.2016 -4.3396 2  349.4207 33  25501 123161716      151616       
 1395820.9531  1.2066 -1.5711 2  349.4207 35  25501 123161717      151616       
