!Produced on 2013-10-29 02:22:33.096074
!Based on the ansatz of Andrew et al. 2009 (eq 1 - 5):
!2009 ApJ, 700, 1502
!Format:
!         8      5000       100        50
!(8ES18.9)
! radius            theta             dens_gas          T                 dens_dust         d2g_mass          d2g_num           r_dust            
   3.866296561e+01   8.207884728e-01   1.535818881e-38   0.000000000e+00   2.780585646e-52   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   8.485653779e-01   5.474801060e-35   0.000000000e+00   9.912075851e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   8.763422830e-01   1.433387451e-31   0.000000000e+00   2.595134505e-45   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   9.041191882e-01   2.756295453e-28   0.000000000e+00   4.990247006e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   9.318960933e-01   3.892735131e-25   0.000000000e+00   7.047760359e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   9.596729984e-01   4.037856266e-22   0.000000000e+00   7.310500810e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   9.874499035e-01   3.076194360e-19   0.000000000e+00   5.569420970e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.015226809e+00   1.721248612e-16   0.000000000e+00   3.116304430e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.043003714e+00   7.073597588e-14   0.000000000e+00   1.280668194e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.070780619e+00   2.135030144e-11   0.000000000e+00   3.865452005e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.098557524e+00   4.732979115e-09   0.000000000e+00   8.569014194e-23   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.126334429e+00   7.706054571e-07   0.000000000e+00   1.395173936e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.154111334e+00   9.215024356e-05   0.000000000e+00   1.668371497e-18   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.181888239e+00   8.093340456e-03   0.000000000e+00   1.465291681e-16   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.209665144e+00   5.220667660e-01   0.000000000e+00   9.451969719e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.237442050e+00   2.473382025e+01   0.000000000e+00   4.478034905e-13   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.262190891e+00   5.933137348e+02   0.000000000e+00   1.074188939e-11   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.275048141e+00   2.806766943e+03   0.000000000e+00   5.081625165e-11   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.287905392e+00   1.242828509e+04   0.000000000e+00   2.250129331e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.300762643e+00   5.151087931e+04   0.000000000e+00   9.325996274e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.313619894e+00   1.998341111e+05   0.000000000e+00   3.617977796e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.326477145e+00   7.256432931e+05   0.000000000e+00   1.313770360e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.339334396e+00   2.466378074e+06   0.000000000e+00   4.465354317e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.352191646e+00   7.846554925e+06   0.000000000e+00   1.420611393e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.365048897e+00   2.336583417e+07   0.000000000e+00   4.230362311e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.377906148e+00   6.512780841e+07   0.000000000e+00   1.179132849e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.390763399e+00   1.699161037e+08   0.000000000e+00   3.076315085e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.403620650e+00   4.149402083e+08   0.000000000e+00   7.512453464e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.416477901e+00   9.484608373e+08   0.000000000e+00   1.717179430e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.429335152e+00   2.029252963e+09   0.000000000e+00   3.673943412e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.442192402e+00   4.063833228e+09   0.000000000e+00   7.357531855e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.455049653e+00   7.617605334e+09   0.000000000e+00   1.379160284e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.467906904e+00   1.336546159e+10   0.000000000e+00   2.419804257e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.480764155e+00   2.194989056e+10   0.000000000e+00   3.974007051e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.493621406e+00   3.374144356e+10   0.000000000e+00   6.108856637e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.506478657e+00   4.854872868e+10   0.000000000e+00   8.789701688e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.519335907e+00   6.538452414e+10   0.000000000e+00   1.183780663e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   3.866296561e+01   1.532193158e+00   8.242424464e+10   0.000000000e+00   1.492283203e-03   1.000000002e-05   1.810490602e-14   2.207729393e-02
   3.866296561e+01   1.545050409e+00   9.725633220e+10   0.000000000e+00   1.795958800e-03   1.019957811e-05   1.846624029e-14   2.207729393e-02
   3.866296561e+01   1.557907660e+00   1.074146954e+11   0.000000000e+00   7.270624187e-01   3.738623413e-03   6.768742543e-12   2.207729393e-02
   3.866296561e+01   1.570764911e+00   1.110433150e+11   0.000000000e+00   2.010590535e+01   1.000080458e-01   1.810636268e-10   2.207729393e-02
   4.235913650e+01   5.707963268e-01   1.249081403e-76   0.000000000e+00   2.261450138e-90   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   5.985732319e-01   7.160063040e-72   0.000000000e+00   1.296322682e-85   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   6.263501370e-01   3.014462356e-67   0.000000000e+00   5.457655756e-81   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   6.541270421e-01   9.321156479e-63   0.000000000e+00   1.687586618e-76   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   6.819039472e-01   2.116881989e-58   0.000000000e+00   3.832594941e-72   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   7.096808524e-01   3.530940605e-54   0.000000000e+00   6.392734771e-68   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   7.374577575e-01   4.325647163e-50   0.000000000e+00   7.831543523e-64   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   7.652346626e-01   3.892052469e-46   0.000000000e+00   7.046524407e-60   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   7.930115677e-01   2.572013219e-42   0.000000000e+00   4.656605753e-56   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   8.207884728e-01   1.248344986e-38   0.000000000e+00   2.260116862e-52   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   8.485653779e-01   4.450030233e-35   0.000000000e+00   8.056737903e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   8.763422830e-01   1.165086626e-31   0.000000000e+00   2.109378383e-45   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   9.041191882e-01   2.240373297e-28   0.000000000e+00   4.056174792e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   9.318960933e-01   3.164094701e-25   0.000000000e+00   5.728563711e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   9.596729984e-01   3.282052127e-22   0.000000000e+00   5.942124521e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   9.874499035e-01   2.500393669e-19   0.000000000e+00   4.526939231e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.015226809e+00   1.399066062e-16   0.000000000e+00   2.532995953e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.043003714e+00   5.749564739e-14   0.000000000e+00   1.040953291e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.070780619e+00   1.735396152e-11   0.000000000e+00   3.141918419e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.098557524e+00   3.847062190e-09   0.000000000e+00   6.965069930e-23   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.126334429e+00   6.263638705e-07   0.000000000e+00   1.134025899e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.154111334e+00   7.490160197e-05   0.000000000e+00   1.356086462e-18   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.181888239e+00   6.578432590e-03   0.000000000e+00   1.191019036e-16   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.209665144e+00   4.243465410e-01   0.000000000e+00   7.682754232e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.237442050e+00   2.010415478e+01   0.000000000e+00   3.639838324e-13   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.262190891e+00   4.822575339e+02   0.000000000e+00   8.731227314e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.275048141e+00   2.281397556e+03   0.000000000e+00   4.130448827e-11   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.287905392e+00   1.010196422e+04   0.000000000e+00   1.828951124e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.300762643e+00   4.186909584e+04   0.000000000e+00   7.580360441e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.313619894e+00   1.624292511e+05   0.000000000e+00   2.940766322e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.326477145e+00   5.898177044e+05   0.000000000e+00   1.067859409e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.339334396e+00   2.004722524e+06   0.000000000e+00   3.629531283e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.352191646e+00   6.377840265e+06   0.000000000e+00   1.154701984e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.365048897e+00   1.899222773e+07   0.000000000e+00   3.438524976e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.377906148e+00   5.293721421e+07   0.000000000e+00   9.584232866e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.390763399e+00   1.381112831e+08   0.000000000e+00   2.500491796e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.403620650e+00   3.372718848e+08   0.000000000e+00   6.106275767e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.416477901e+00   7.709283598e+08   0.000000000e+00   1.395758548e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.429335152e+00   1.649418296e+09   0.000000000e+00   2.986256319e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.442192402e+00   3.303166732e+09   0.000000000e+00   5.980352316e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.455049653e+00   6.191745357e+09   0.000000000e+00   1.121009676e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.467906904e+00   1.086372044e+10   0.000000000e+00   1.966866373e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.480764155e+00   1.784131981e+10   0.000000000e+00   3.230154180e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.493621406e+00   2.742573517e+10   0.000000000e+00   4.965403569e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.506478657e+00   3.946139925e+10   0.000000000e+00   7.144449237e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.519335907e+00   5.314587801e+10   0.000000000e+00   9.622011251e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.235913650e+01   1.532193158e+00   6.699611120e+10   0.000000000e+00   1.212958297e-03   1.000000002e-05   1.810490602e-14   2.207729393e-02
   4.235913650e+01   1.545050409e+00   7.905193522e+10   0.000000000e+00   1.459792031e-03   1.019957811e-05   1.846624029e-14   2.207729393e-02
   4.235913650e+01   1.557907660e+00   8.730886053e+10   0.000000000e+00   5.909711987e-01   3.738623413e-03   6.768742543e-12   2.207729393e-02
   4.235913650e+01   1.570764911e+00   9.025827671e+10   0.000000000e+00   1.634249093e+01   1.000080458e-01   1.810636268e-10   2.207729393e-02
   4.640866050e+01   5.707963268e-01   1.012890037e-76   0.000000000e+00   1.833827890e-90   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   5.985732319e-01   5.806152024e-72   0.000000000e+00   1.051198366e-85   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   6.263501370e-01   2.444451482e-67   0.000000000e+00   4.425656428e-81   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   6.541270421e-01   7.558599869e-63   0.000000000e+00   1.368477401e-76   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   6.819039472e-01   1.716596429e-58   0.000000000e+00   3.107881697e-72   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   7.096808524e-01   2.863267799e-54   0.000000000e+00   5.183919432e-68   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   7.374577575e-01   3.507701662e-50   0.000000000e+00   6.350660884e-64   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   7.652346626e-01   3.156096280e-46   0.000000000e+00   5.714082644e-60   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   7.930115677e-01   2.085665960e-42   0.000000000e+00   3.776078614e-56   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   8.207884728e-01   1.012292871e-38   0.000000000e+00   1.832746726e-52   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   8.485653779e-01   3.608564883e-35   0.000000000e+00   6.533272797e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   8.763422830e-01   9.447780046e-32   0.000000000e+00   1.710511695e-45   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   9.041191882e-01   1.816736512e-28   0.000000000e+00   3.289184376e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   9.318960933e-01   2.565789540e-25   0.000000000e+00   4.645337841e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   9.596729984e-01   2.661442154e-22   0.000000000e+00   4.818515999e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   9.874499035e-01   2.027589098e-19   0.000000000e+00   3.670931001e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.015226809e+00   1.134513789e-16   0.000000000e+00   2.054026550e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.043003714e+00   4.662367742e-14   0.000000000e+00   8.441172966e-28   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.070780619e+00   1.407246532e-11   0.000000000e+00   2.547806616e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.098557524e+00   3.119613305e-09   0.000000000e+00   5.648030561e-23   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.126334429e+00   5.079234407e-07   0.000000000e+00   9.195906144e-21   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.154111334e+00   6.073830433e-05   0.000000000e+00   1.099661290e-18   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.181888239e+00   5.334503270e-03   0.000000000e+00   9.658068021e-17   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.209665144e+00   3.441059826e-01   0.000000000e+00   6.230006466e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.237442050e+00   1.630261889e+01   0.000000000e+00   2.951573825e-13   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.262190891e+00   3.910664670e+02   0.000000000e+00   7.080221621e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.275048141e+00   1.850003410e+03   0.000000000e+00   3.349413781e-11   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.287905392e+00   8.191763068e+03   0.000000000e+00   1.483111002e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.300762643e+00   3.395198257e+04   0.000000000e+00   6.146974527e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.313619894e+00   1.317151707e+05   0.000000000e+00   2.384690782e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.326477145e+00   4.782878641e+05   0.000000000e+00   8.659356816e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.339334396e+00   1.625645427e+06   0.000000000e+00   2.943215763e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.352191646e+00   5.171841359e+06   0.000000000e+00   9.363570161e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.365048897e+00   1.540094841e+07   0.000000000e+00   2.788327231e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.377906148e+00   4.292720772e+07   0.000000000e+00   7.771930603e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.390763399e+00   1.119955371e+08   0.000000000e+00   2.027668670e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.403620650e+00   2.734964518e+08   0.000000000e+00   4.951627549e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.416477901e+00   6.251519339e+08   0.000000000e+00   1.131831699e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.429335152e+00   1.337526405e+09   0.000000000e+00   2.421578982e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.442192402e+00   2.678564155e+09   0.000000000e+00   4.849515223e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.455049653e+00   5.020935519e+09   0.000000000e+00   9.090356556e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.467906904e+00   8.809477245e+09   0.000000000e+00   1.594947573e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.480764155e+00   1.446766803e+10   0.000000000e+00   2.619357696e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.493621406e+00   2.223974662e+10   0.000000000e+00   4.026485217e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.506478657e+00   3.199956227e+10   0.000000000e+00   5.793490667e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.519335907e+00   4.309641485e+10   0.000000000e+00   7.802565395e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   4.640866050e+01   1.532193158e+00   5.432767903e+10   0.000000000e+00   9.835975230e-04   1.000000002e-05   1.810490602e-14   2.207729393e-02
   4.640866050e+01   1.545050409e+00   6.410384254e+10   0.000000000e+00   1.183756960e-03   1.019957811e-05   1.846624029e-14   2.207729393e-02
   4.640866050e+01   1.557907660e+00   7.079944890e+10   0.000000000e+00   4.792232418e-01   3.738623413e-03   6.768742543e-12   2.207729393e-02
   4.640866050e+01   1.570764911e+00   7.319115392e+10   0.000000000e+00   1.325225578e+01   1.000080458e-01   1.810636268e-10   2.207729393e-02
   5.084531809e+01   5.707963268e-01   8.192434723e-77   0.000000000e+00   1.483232605e-90   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   5.985732319e-01   4.696118998e-72   0.000000000e+00   8.502279298e-86   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   6.263501370e-01   1.977115824e-67   0.000000000e+00   3.579549612e-81   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   6.541270421e-01   6.113529975e-63   0.000000000e+00   1.106848855e-76   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   6.819039472e-01   1.388413715e-58   0.000000000e+00   2.513709979e-72   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   7.096808524e-01   2.315861908e-54   0.000000000e+00   4.192846214e-68   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   7.374577575e-01   2.837091476e-50   0.000000000e+00   5.136527446e-64   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   7.652346626e-01   2.552706790e-46   0.000000000e+00   4.621651646e-60   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   7.930115677e-01   1.686923714e-42   0.000000000e+00   3.054159526e-56   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   8.207884728e-01   8.187604736e-39   0.000000000e+00   1.482358140e-52   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   8.485653779e-01   2.918671442e-35   0.000000000e+00   5.284227208e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   8.763422830e-01   7.641532494e-32   0.000000000e+00   1.383492274e-45   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   9.041191882e-01   1.469408795e-28   0.000000000e+00   2.660350809e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   9.318960933e-01   2.075256203e-25   0.000000000e+00   3.757231846e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   9.596729984e-01   2.152621738e-22   0.000000000e+00   3.897301420e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   9.874499035e-01   1.639950116e-19   0.000000000e+00   2.969114267e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.015226809e+00   9.176149257e-17   0.000000000e+00   1.661333197e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.043003714e+00   3.771005932e-14   0.000000000e+00   6.827370790e-28   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.070780619e+00   1.138206018e-11   0.000000000e+00   2.060711295e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.098557524e+00   2.523198712e-09   0.000000000e+00   4.568227547e-23   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.126334429e+00   4.108175103e-07   0.000000000e+00   7.437812404e-21   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.154111334e+00   4.912622054e-05   0.000000000e+00   8.894256046e-19   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.181888239e+00   4.314641099e-03   0.000000000e+00   7.811617148e-17   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.209665144e+00   2.783190374e-01   0.000000000e+00   5.038940007e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.237442050e+00   1.318584804e+01   0.000000000e+00   2.387285392e-13   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.262190891e+00   3.163015122e+02   0.000000000e+00   5.726609142e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.275048141e+00   1.496315653e+03   0.000000000e+00   2.709065423e-11   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.287905392e+00   6.625643629e+03   0.000000000e+00   1.199566550e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.300762643e+00   2.746096722e+04   0.000000000e+00   4.971782299e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.313619894e+00   1.065335721e+05   0.000000000e+00   1.928780308e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.326477145e+00   3.868477290e+05   0.000000000e+00   7.003841767e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.339334396e+00   1.314850927e+06   0.000000000e+00   2.380525243e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.352191646e+00   4.183077253e+06   0.000000000e+00   7.573422042e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.365048897e+00   1.245656092e+07   0.000000000e+00   2.255248644e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.377906148e+00   3.472028891e+07   0.000000000e+00   6.286075666e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.390763399e+00   9.058398181e+07   0.000000000e+00   1.640014475e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.403620650e+00   2.212087934e+08   0.000000000e+00   4.004964408e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.416477901e+00   5.056340002e+08   0.000000000e+00   9.154456039e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.429335152e+00   1.081815139e+09   0.000000000e+00   1.958616140e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.442192402e+00   2.166470317e+09   0.000000000e+00   3.922374143e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.455049653e+00   4.061021926e+09   0.000000000e+00   7.352442020e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.467906904e+00   7.125261839e+09   0.000000000e+00   1.290021958e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.480764155e+00   1.170170716e+10   0.000000000e+00   2.118583080e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.493621406e+00   1.798790251e+10   0.000000000e+00   3.256692840e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.506478657e+00   2.588181496e+10   0.000000000e+00   4.685878267e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.519335907e+00   3.485714664e+10   0.000000000e+00   6.310853631e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   5.084531809e+01   1.532193158e+00   4.394119281e+10   0.000000000e+00   7.955511662e-04   1.000000002e-05   1.810490602e-14   2.207729393e-02
   5.084531809e+01   1.545050409e+00   5.184832769e+10   0.000000000e+00   9.574436779e-04   1.019957811e-05   1.846624029e-14   2.207729393e-02
